seed_param,seed_sim,condition,ID,Pro,Lid,Mep,Bup,Lid+Adr
3,4,4,91,60,75,70,70,Inf
3,4,4,92,35,50,60,105,145
3,4,4,93,75,85,110,125,Inf
3,4,4,94,45,60,60,85,170
3,4,4,95,55,65,95,130,Inf
3,4,4,96,70,75,75,110,Inf
3,4,4,97,65,60,70,90,180
3,4,4,98,75,50,75,90,160
3,4,4,99,65,80,80,105,Inf
3,4,4,100,30,60,65,55,180
4,1,1,1,55,80,65,85,Inf
4,1,1,2,40,65,65,105,155
4,1,1,3,55,75,85,100,180
4,1,1,4,50,75,65,95,Inf
4,1,1,5,60,90,70,100,Inf
4,1,1,6,35,65,70,130,Inf
4,1,1,7,55,85,100,105,Inf
4,1,1,8,60,75,75,105,Inf
4,1,1,9,60,65,80,85,Inf
4,1,1,10,80,60,75,95,170
4,1,1,11,40,55,80,110,Inf
4,1,1,12,55,75,100,105,Inf
4,1,1,13,30,80,60,110,Inf
4,1,1,14,55,70,65,105,Inf
4,1,1,15,45,70,120,95,Inf
4,1,1,16,70,75,60,105,Inf
4,1,1,17,65,75,65,100,Inf
4,1,1,18,50,75,90,80,Inf
4,1,1,19,65,65,75,90,Inf
4,1,1,20,35,50,75,105,155
4,1,1,21,65,55,90,115,150
4,1,1,22,60,65,80,105,165
4,1,1,23,55,60,90,100,Inf
4,1,1,24,35,70,75,95,Inf
4,1,1,25,50,90,85,130,Inf
4,1,1,26,35,105,65,110,Inf
4,1,1,27,45,90,100,95,Inf
4,1,1,28,55,85,80,110,Inf
4,1,1,29,60,70,60,115,Inf
4,1,1,30,60,55,90,110,145
4,1,1,31,60,70,85,85,Inf
4,1,1,32,45,55,80,150,160
4,1,1,33,65,55,90,120,180
4,1,1,34,65,55,85,100,135
4,1,1,35,65,80,95,95,Inf
4,1,1,36,60,75,75,115,Inf
4,1,1,37,50,60,75,60,140
4,1,1,38,50,100,90,110,Inf
4,1,1,39,65,65,80,120,180
4,1,1,40,55,75,100,110,Inf
4,1,1,41,50,70,80,110,Inf
4,1,1,42,60,55,65,95,160
4,1,1,43,50,90,75,105,Inf
4,1,1,44,85,70,70,100,Inf
4,1,1,45,60,80,85,100,Inf
4,1,1,46,50,70,80,120,180
4,1,1,47,55,60,75,90,Inf
4,1,1,48,70,90,90,110,Inf
4,1,1,49,60,70,80,120,Inf
4,1,1,50,45,75,85,110,Inf
4,1,1,51,70,50,85,105,145
4,1,1,52,45,55,70,100,165
4,1,1,53,55,60,85,105,160
4,1,1,54,65,90,100,Inf,Inf
4,1,1,55,85,75,50,100,Inf
4,1,1,56,70,65,90,100,Inf
4,1,1,57,65,70,100,90,Inf
4,1,1,58,65,75,95,115,Inf
4,1,1,59,60,65,85,80,170
4,1,1,60,70,75,80,85,Inf
4,1,1,61,70,55,95,130,180
4,1,1,62,45,75,70,110,Inf
4,1,1,63,50,60,75,110,Inf
4,1,1,64,50,95,70,90,Inf
4,1,1,65,70,60,115,130,165
4,1,1,66,50,75,80,100,Inf
4,1,1,67,80,50,90,110,150
4,1,1,68,55,50,75,105,170
4,1,1,69,55,55,75,90,145
4,1,1,70,50,70,60,90,Inf
4,1,1,71,50,70,65,90,Inf
4,1,1,72,75,75,90,105,Inf
4,1,1,73,75,90,85,75,Inf
4,1,1,74,65,65,85,90,160
4,1,1,75,50,60,80,95,155
4,1,1,76,70,65,95,110,Inf
4,1,1,77,75,70,65,95,170
4,1,1,78,45,85,85,115,Inf
4,1,1,79,60,75,90,125,Inf
4,1,1,80,50,80,70,95,Inf
4,1,1,81,65,55,70,115,160
4,1,1,82,75,50,75,110,140
4,1,1,83,45,95,95,120,Inf
4,1,1,84,55,65,85,100,Inf
4,1,1,85,55,45,65,80,135
4,1,1,86,65,70,75,100,Inf
4,1,1,87,60,55,75,120,180
4,1,1,88,70,65,90,90,165
4,1,1,89,40,70,80,95,Inf
4,1,1,90,55,60,60,95,180
4,1,1,91,40,45,65,110,140
4,1,1,92,60,50,75,100,115
4,1,1,93,85,70,65,95,Inf
4,1,1,94,35,80,55,125,Inf
4,1,1,95,65,60,85,115,180
4,1,1,96,65,65,90,95,Inf
4,1,1,97,35,65,70,75,Inf
4,1,1,98,60,70,75,75,165
4,1,1,99,95,55,90,110,145
4,1,1,100,40,75,80,90,Inf
4,1,2,1,55,80,70,90,Inf
4,1,2,2,40,55,75,105,145
4,1,2,3,55,70,85,120,Inf
4,1,2,4,40,85,70,95,Inf
4,1,2,5,65,95,60,105,Inf
4,1,2,6,35,65,70,115,Inf
4,1,2,7,50,90,110,95,Inf
4,1,2,8,55,75,75,125,Inf
4,1,2,9,65,65,80,90,Inf
4,1,2,10,70,60,65,100,Inf
4,1,2,11,35,60,75,110,180
4,1,2,12,50,85,100,110,Inf
4,1,2,13,35,65,70,110,Inf
4,1,2,14,45,70,80,105,Inf
4,1,2,15,45,60,90,85,180
4,1,2,16,75,80,60,110,Inf
4,1,2,17,55,70,65,115,Inf
4,1,2,18,60,70,90,85,Inf
4,1,2,19,60,75,90,85,Inf
4,1,2,20,40,45,70,105,145
4,1,2,21,55,50,90,115,150
4,1,2,22,55,60,80,125,175
4,1,2,23,55,55,85,105,175
4,1,2,24,35,80,70,95,Inf
4,1,2,25,45,85,80,150,Inf
4,1,2,26,40,85,70,85,Inf
4,1,2,27,45,70,100,95,Inf
4,1,2,28,50,85,70,115,Inf
4,1,2,29,55,85,60,105,Inf
4,1,2,30,60,65,80,115,170
4,1,2,31,65,75,95,95,Inf
4,1,2,32,50,45,75,130,135
4,1,2,33,65,55,95,105,175
4,1,2,34,55,55,100,100,140
4,1,2,35,60,75,90,95,Inf
4,1,2,36,50,90,80,145,Inf
4,1,2,37,50,55,70,55,150
4,1,2,38,45,75,100,125,Inf
4,1,2,39,70,60,80,110,Inf
4,1,2,40,45,75,100,95,Inf
4,1,2,41,60,55,85,100,Inf
4,1,2,42,70,45,65,90,160
4,1,2,43,70,75,80,105,Inf
4,1,2,44,65,65,65,90,180
4,1,2,45,60,75,75,110,Inf
4,1,2,46,40,65,80,110,170
4,1,2,47,65,65,85,90,Inf
4,1,2,48,60,95,85,130,Inf
4,1,2,49,55,65,75,125,Inf
4,1,2,50,45,90,70,125,Inf
4,1,2,51,65,50,85,110,150
4,1,2,52,45,55,75,95,155
4,1,2,53,50,50,85,95,130
4,1,2,54,65,90,90,Inf,Inf
4,1,2,55,75,85,55,95,Inf
4,1,2,56,90,65,65,100,Inf
4,1,2,57,65,90,110,85,Inf
4,1,2,58,75,65,85,115,Inf
4,1,2,59,60,60,85,90,175
4,1,2,60,80,75,70,80,Inf
4,1,2,61,65,55,95,120,165
4,1,2,62,50,70,70,105,Inf
4,1,2,63,50,70,75,110,Inf
4,1,2,64,55,90,75,95,Inf
4,1,2,65,60,65,100,100,Inf
4,1,2,66,55,70,75,85,Inf
4,1,2,67,75,50,80,105,145
4,1,2,68,55,50,80,95,135
4,1,2,69,40,50,80,100,130
4,1,2,70,40,70,65,100,Inf
4,1,2,71,40,85,65,90,Inf
4,1,2,72,85,65,90,105,Inf
4,1,2,73,80,85,90,80,Inf
4,1,2,74,60,50,85,95,170
4,1,2,75,65,50,80,110,135
4,1,2,76,70,60,90,110,Inf
4,1,2,77,75,70,70,110,Inf
4,1,2,78,50,80,85,120,Inf
4,1,2,79,40,75,80,135,Inf
4,1,2,80,50,75,65,95,Inf
4,1,2,81,65,50,75,110,160
4,1,2,82,65,60,75,105,135
4,1,2,83,50,80,85,120,Inf
4,1,2,84,55,65,90,95,170
4,1,2,85,65,50,65,85,130
4,1,2,86,65,100,70,100,Inf
4,1,2,87,65,55,65,120,170
4,1,2,88,60,65,95,75,Inf
4,1,2,89,45,75,70,90,Inf
4,1,2,90,60,55,60,95,175
4,1,2,91,45,50,70,120,135
4,1,2,92,65,50,85,95,125
4,1,2,93,85,85,60,85,Inf
4,1,2,94,30,75,55,125,Inf
4,1,2,95,50,75,80,120,150
4,1,2,96,60,55,85,90,175
4,1,2,97,50,65,70,75,170
4,1,2,98,55,60,85,75,Inf
4,1,2,99,85,55,90,95,150
4,1,2,100,45,60,75,90,180
4,1,3,1,55,65,65,90,Inf
4,1,3,2,40,45,70,75,120
4,1,3,3,50,75,90,135,Inf
4,1,3,4,45,85,85,85,Inf
4,1,3,5,65,95,65,100,Inf
4,1,3,6,40,55,60,110,160
4,1,3,7,55,80,105,130,Inf
4,1,3,8,55,75,70,110,Inf
4,1,3,9,60,70,80,95,175
4,1,3,10,60,65,75,110,Inf
4,1,3,11,45,60,75,100,Inf
4,1,3,12,50,80,105,120,Inf
4,1,3,13,35,75,65,95,Inf
4,1,3,14,50,65,70,90,Inf
4,1,3,15,45,70,95,80,Inf
4,1,3,16,55,90,65,120,Inf
4,1,3,17,65,70,70,95,Inf
4,1,3,18,70,80,95,90,Inf
4,1,3,19,60,75,90,85,Inf
4,1,3,20,35,55,65,85,155
4,1,3,21,70,60,75,105,175
4,1,3,22,60,55,85,110,180
4,1,3,23,55,60,85,105,Inf
4,1,3,24,50,65,75,100,Inf
4,1,3,25,55,105,80,135,Inf
4,1,3,26,45,95,80,90,Inf
4,1,3,27,50,85,85,110,Inf
4,1,3,28,55,80,80,120,Inf
4,1,3,29,60,70,70,105,Inf
4,1,3,30,60,60,85,110,170
4,1,3,31,60,90,85,105,Inf
4,1,3,32,50,55,75,115,155
4,1,3,33,65,65,85,115,Inf
4,1,3,34,55,60,60,105,140
4,1,3,35,65,75,90,105,Inf
4,1,3,36,60,80,80,140,Inf
4,1,3,37,55,45,70,55,160
4,1,3,38,60,85,105,125,Inf
4,1,3,39,70,70,85,110,Inf
4,1,3,40,60,75,90,110,Inf
4,1,3,41,45,60,75,100,175
4,1,3,42,45,55,65,95,145
4,1,3,43,55,80,85,110,Inf
4,1,3,44,75,60,70,90,Inf
4,1,3,45,55,70,100,110,Inf
4,1,3,46,40,80,70,95,165
4,1,3,47,65,60,75,100,180
4,1,3,48,80,85,70,115,Inf
4,1,3,49,60,70,85,120,Inf
4,1,3,50,50,75,85,115,Inf
4,1,3,51,60,55,85,105,160
4,1,3,52,45,60,80,90,160
4,1,3,53,50,55,85,100,155
4,1,3,54,75,75,125,Inf,Inf
4,1,3,55,75,70,75,90,Inf
4,1,3,56,75,75,70,90,Inf
4,1,3,57,75,80,105,100,Inf
4,1,3,58,60,90,80,130,Inf
4,1,3,59,55,65,80,85,175
4,1,3,60,70,85,65,90,Inf
4,1,3,61,80,60,90,125,Inf
4,1,3,62,60,70,75,105,Inf
4,1,3,63,50,65,80,100,Inf
4,1,3,64,60,80,70,95,Inf
4,1,3,65,65,70,105,135,Inf
4,1,3,66,60,70,70,85,Inf
4,1,3,67,65,65,85,85,150
4,1,3,68,45,55,75,95,165
4,1,3,69,55,55,75,80,145
4,1,3,70,45,60,60,100,175
4,1,3,71,40,65,70,80,Inf
4,1,3,72,90,80,95,95,Inf
4,1,3,73,75,65,85,95,Inf
4,1,3,74,60,60,70,95,Inf
4,1,3,75,45,55,85,100,160
4,1,3,76,70,65,105,130,Inf
4,1,3,77,75,70,65,95,Inf
4,1,3,78,45,65,90,110,Inf
4,1,3,79,65,75,85,135,Inf
4,1,3,80,55,75,70,90,Inf
4,1,3,81,70,55,85,105,175
4,1,3,82,65,50,70,100,175
4,1,3,83,45,105,85,130,Inf
4,1,3,84,50,60,90,100,165
4,1,3,85,45,45,55,80,135
4,1,3,86,60,75,90,100,Inf
4,1,3,87,65,70,85,115,Inf
4,1,3,88,85,65,100,95,Inf
4,1,3,89,40,60,80,90,175
4,1,3,90,55,60,60,95,160
4,1,3,91,35,45,70,110,130
4,1,3,92,65,40,85,90,130
4,1,3,93,65,80,65,85,Inf
4,1,3,94,45,80,65,95,Inf
4,1,3,95,55,65,75,110,Inf
4,1,3,96,60,65,75,110,175
4,1,3,97,40,60,60,65,165
4,1,3,98,50,65,80,80,Inf
4,1,3,99,85,60,85,100,Inf
4,1,3,100,45,65,80,90,180
4,1,4,1,55,75,60,90,Inf
4,1,4,2,40,45,75,95,135
4,1,4,3,55,75,85,145,Inf
4,1,4,4,50,95,85,110,Inf
4,1,4,5,65,90,70,110,Inf
4,1,4,6,35,60,70,120,170
4,1,4,7,60,80,100,110,Inf
4,1,4,8,55,70,70,80,Inf
4,1,4,9,60,70,80,90,Inf
4,1,4,10,65,65,70,105,Inf
4,1,4,11,40,65,75,105,175
4,1,4,12,65,80,95,115,Inf
4,1,4,13,30,65,75,100,Inf
4,1,4,14,55,65,75,90,Inf
4,1,4,15,45,60,85,90,170
4,1,4,16,70,90,65,115,Inf
4,1,4,17,60,75,80,105,Inf
4,1,4,18,65,85,80,115,Inf
4,1,4,19,75,75,105,90,Inf
4,1,4,20,30,55,70,85,155
4,1,4,21,65,55,90,105,160
4,1,4,22,50,55,95,120,165
4,1,4,23,55,65,80,105,Inf
4,1,4,24,35,60,75,85,Inf
4,1,4,25,55,85,85,115,Inf
4,1,4,26,45,105,70,85,Inf
4,1,4,27,55,95,90,95,Inf
4,1,4,28,65,80,80,105,Inf
4,1,4,29,55,85,70,115,Inf
4,1,4,30,55,55,80,100,Inf
4,1,4,31,65,80,85,110,Inf
4,1,4,32,45,45,85,120,155
4,1,4,33,60,60,80,115,Inf
4,1,4,34,55,50,85,100,125
4,1,4,35,70,75,85,100,Inf
4,1,4,36,55,65,85,140,Inf
4,1,4,37,50,55,65,65,135
4,1,4,38,55,75,90,130,Inf
4,1,4,39,75,60,75,110,Inf
4,1,4,40,60,80,85,105,Inf
4,1,4,41,60,60,80,100,175
4,1,4,42,50,60,65,100,145
4,1,4,43,65,65,80,105,Inf
4,1,4,44,60,70,70,90,Inf
4,1,4,45,60,85,85,100,Inf
4,1,4,46,40,50,75,100,170
4,1,4,47,85,65,75,95,Inf
4,1,4,48,100,105,95,120,Inf
4,1,4,49,65,70,75,125,Inf
4,1,4,50,45,70,70,120,Inf
4,1,4,51,60,50,95,110,135
4,1,4,52,40,50,70,95,150
4,1,4,53,55,55,75,105,Inf
4,1,4,54,65,100,115,Inf,Inf
4,1,4,55,95,80,70,95,Inf
4,1,4,56,80,75,75,105,Inf
4,1,4,57,65,90,100,90,Inf
4,1,4,58,70,70,95,125,Inf
4,1,4,59,60,60,85,85,180
4,1,4,60,65,75,80,85,Inf
4,1,4,61,70,65,85,120,175
4,1,4,62,50,75,75,95,Inf
4,1,4,63,50,60,75,110,180
4,1,4,64,50,80,75,100,Inf
4,1,4,65,65,75,115,120,Inf
4,1,4,66,45,75,80,85,Inf
4,1,4,67,60,50,80,90,135
4,1,4,68,45,55,80,95,160
4,1,4,69,50,50,65,90,135
4,1,4,70,35,70,60,95,170
4,1,4,71,35,80,60,80,Inf
4,1,4,72,80,85,90,105,Inf
4,1,4,73,75,80,95,85,Inf
4,1,4,74,50,65,90,85,150
4,1,4,75,55,50,80,100,145
4,1,4,76,75,80,115,120,Inf
4,1,4,77,70,55,60,90,Inf
4,1,4,78,50,80,90,110,Inf
4,1,4,79,50,75,90,130,Inf
4,1,4,80,50,60,65,105,Inf
4,1,4,81,65,60,75,120,160
4,1,4,82,60,50,75,95,160
4,1,4,83,50,100,90,135,Inf
4,1,4,84,45,60,75,100,160
4,1,4,85,60,45,55,80,115
4,1,4,86,60,90,85,95,Inf
4,1,4,87,65,65,70,110,180
4,1,4,88,75,65,85,100,Inf
4,1,4,89,45,60,70,90,Inf
4,1,4,90,50,55,60,80,165
4,1,4,91,35,55,70,115,130
4,1,4,92,60,45,65,90,130
4,1,4,93,75,75,70,95,Inf
4,1,4,94,40,75,55,110,Inf
4,1,4,95,60,75,80,105,180
4,1,4,96,55,60,85,100,175
4,1,4,97,40,55,65,65,140
4,1,4,98,50,70,70,80,180
4,1,4,99,85,55,90,105,160
4,1,4,100,45,60,80,90,Inf
4,2,1,1,65,75,60,95,Inf
4,2,1,2,40,55,75,105,165
4,2,1,3,55,65,90,110,180
4,2,1,4,45,80,70,105,Inf
4,2,1,5,65,95,75,100,Inf
4,2,1,6,40,60,80,115,160
4,2,1,7,50,90,105,110,Inf
4,2,1,8,60,80,70,140,Inf
4,2,1,9,55,70,85,85,Inf
4,2,1,10,65,55,65,115,Inf
4,2,1,11,40,65,80,105,180
4,2,1,12,50,70,90,110,Inf
4,2,1,13,45,65,80,105,175
4,2,1,14,50,75,75,115,Inf
4,2,1,15,40,70,85,90,170
4,2,1,16,55,80,55,100,Inf
4,2,1,17,60,75,75,110,Inf
4,2,1,18,70,65,85,85,Inf
4,2,1,19,65,75,85,85,Inf
4,2,1,20,40,50,70,95,150
4,2,1,21,60,55,85,120,140
4,2,1,22,55,60,80,100,180
4,2,1,23,55,70,85,105,165
4,2,1,24,40,75,70,95,Inf
4,2,1,25,45,90,75,155,Inf
4,2,1,26,45,85,65,85,Inf
4,2,1,27,40,95,90,95,Inf
4,2,1,28,60,80,75,120,Inf
4,2,1,29,50,70,65,125,Inf
4,2,1,30,60,55,85,105,180
4,2,1,31,60,80,80,90,Inf
4,2,1,32,50,50,70,120,150
4,2,1,33,65,65,75,110,Inf
4,2,1,34,60,55,90,115,125
4,2,1,35,75,70,95,95,Inf
4,2,1,36,55,75,80,125,Inf
4,2,1,37,60,55,75,55,160
4,2,1,38,50,100,85,125,Inf
4,2,1,39,55,70,75,115,Inf
4,2,1,40,45,75,80,130,Inf
4,2,1,41,55,65,75,100,180
4,2,1,42,75,55,70,95,170
4,2,1,43,60,70,80,110,Inf
4,2,1,44,80,55,80,85,180
4,2,1,45,45,80,90,95,Inf
4,2,1,46,45,65,75,110,165
4,2,1,47,65,65,85,95,Inf
4,2,1,48,60,100,85,110,Inf
4,2,1,49,65,70,80,115,Inf
4,2,1,50,40,85,85,115,Inf
4,2,1,51,75,60,95,95,145
4,2,1,52,45,55,70,110,165
4,2,1,53,50,60,90,100,140
4,2,1,54,70,85,85,160,Inf
4,2,1,55,75,90,55,105,Inf
4,2,1,56,70,80,90,90,Inf
4,2,1,57,65,65,110,90,Inf
4,2,1,58,60,75,85,120,Inf
4,2,1,59,60,70,80,95,Inf
4,2,1,60,85,90,75,90,Inf
4,2,1,61,75,55,80,105,180
4,2,1,62,50,90,70,85,Inf
4,2,1,63,50,65,70,115,Inf
4,2,1,64,60,85,75,90,Inf
4,2,1,65,60,65,115,120,180
4,2,1,66,55,75,90,85,Inf
4,2,1,67,80,55,95,95,150
4,2,1,68,50,50,80,95,150
4,2,1,69,50,60,70,105,130
4,2,1,70,40,70,60,90,Inf
4,2,1,71,45,75,65,85,Inf
4,2,1,72,75,80,85,105,Inf
4,2,1,73,70,80,85,80,Inf
4,2,1,74,70,65,70,95,145
4,2,1,75,40,55,85,95,145
4,2,1,76,75,65,85,135,Inf
4,2,1,77,90,65,65,115,Inf
4,2,1,78,50,70,75,105,Inf
4,2,1,79,45,70,80,135,Inf
4,2,1,80,55,75,70,100,Inf
4,2,1,81,70,55,70,120,150
4,2,1,82,70,50,75,100,180
4,2,1,83,45,100,95,115,Inf
4,2,1,84,50,65,75,95,Inf
4,2,1,85,75,50,70,90,130
4,2,1,86,75,70,90,95,Inf
4,2,1,87,65,60,85,105,175
4,2,1,88,65,65,90,95,Inf
4,2,1,89,45,65,80,100,Inf
4,2,1,90,60,55,60,105,175
4,2,1,91,50,50,70,120,140
4,2,1,92,65,45,80,100,130
4,2,1,93,80,65,55,95,Inf
4,2,1,94,40,75,55,115,Inf
4,2,1,95,45,65,85,115,180
4,2,1,96,60,65,85,100,Inf
4,2,1,97,45,65,65,65,Inf
4,2,1,98,60,60,85,85,Inf
4,2,1,99,95,55,80,105,155
4,2,1,100,40,65,80,95,Inf
4,2,2,1,75,75,60,95,Inf
4,2,2,2,40,45,80,105,145
4,2,2,3,65,60,85,115,Inf
4,2,2,4,45,70,70,100,Inf
4,2,2,5,65,85,60,100,Inf
4,2,2,6,40,60,65,120,165
4,2,2,7,45,75,125,110,Inf
4,2,2,8,60,75,80,115,Inf
4,2,2,9,60,75,85,85,Inf
4,2,2,10,70,55,65,95,170
4,2,2,11,40,55,80,110,165
4,2,2,12,50,70,90,115,Inf
4,2,2,13,40,75,75,110,Inf
4,2,2,14,55,65,65,105,Inf
4,2,2,15,50,60,105,85,Inf
4,2,2,16,60,80,65,100,Inf
4,2,2,17,55,70,65,110,Inf
4,2,2,18,60,90,80,105,Inf
4,2,2,19,65,75,75,85,Inf
4,2,2,20,35,50,70,100,115
4,2,2,21,65,50,85,110,135
4,2,2,22,65,55,90,110,160
4,2,2,23,50,55,85,100,175
4,2,2,24,45,70,65,100,Inf
4,2,2,25,40,105,70,135,Inf
4,2,2,26,30,85,70,100,Inf
4,2,2,27,50,105,110,90,Inf
4,2,2,28,55,90,70,110,Inf
4,2,2,29,55,80,70,120,Inf
4,2,2,30,60,55,85,115,Inf
4,2,2,31,65,85,75,100,Inf
4,2,2,32,50,50,75,135,155
4,2,2,33,55,60,75,105,Inf
4,2,2,34,55,55,80,100,140
4,2,2,35,65,95,90,95,Inf
4,2,2,36,50,75,85,135,Inf
4,2,2,37,60,60,80,55,170
4,2,2,38,50,85,90,110,Inf
4,2,2,39,65,65,75,105,Inf
4,2,2,40,45,80,75,115,Inf
4,2,2,41,50,65,75,110,155
4,2,2,42,65,50,65,85,150
4,2,2,43,55,75,80,105,Inf
4,2,2,44,70,55,75,85,180
4,2,2,45,55,70,85,110,Inf
4,2,2,46,35,55,80,105,Inf
4,2,2,47,65,70,90,95,Inf
4,2,2,48,60,85,75,120,Inf
4,2,2,49,60,65,80,120,Inf
4,2,2,50,40,75,65,110,Inf
4,2,2,51,65,55,90,115,150
4,2,2,52,50,65,80,110,135
4,2,2,53,50,55,75,100,155
4,2,2,54,75,80,80,Inf,Inf
4,2,2,55,95,85,55,100,Inf
4,2,2,56,80,60,75,90,Inf
4,2,2,57,70,90,95,85,Inf
4,2,2,58,70,80,85,125,Inf
4,2,2,59,55,60,85,80,Inf
4,2,2,60,75,75,70,80,Inf
4,2,2,61,70,55,90,115,175
4,2,2,62,60,85,70,95,Inf
4,2,2,63,45,60,75,125,175
4,2,2,64,55,90,75,90,Inf
4,2,2,65,65,55,110,120,175
4,2,2,66,50,70,75,90,Inf
4,2,2,67,75,50,90,90,140
4,2,2,68,50,55,90,95,165
4,2,2,69,60,45,75,100,140
4,2,2,70,35,75,50,95,Inf
4,2,2,71,40,85,65,85,Inf
4,2,2,72,80,65,95,105,Inf
4,2,2,73,70,85,90,85,Inf
4,2,2,74,65,65,75,85,150
4,2,2,75,50,55,90,105,160
4,2,2,76,70,60,80,125,Inf
4,2,2,77,75,60,65,95,175
4,2,2,78,50,75,80,105,Inf
4,2,2,79,50,90,80,130,Inf
4,2,2,80,50,80,80,100,Inf
4,2,2,81,80,55,70,110,160
4,2,2,82,70,45,65,105,135
4,2,2,83,35,85,95,115,Inf
4,2,2,84,50,60,70,85,170
4,2,2,85,80,45,60,85,125
4,2,2,86,60,90,85,95,Inf
4,2,2,87,65,70,90,115,160
4,2,2,88,70,70,105,95,Inf
4,2,2,89,45,60,70,100,180
4,2,2,90,55,60,60,100,160
4,2,2,91,45,45,75,115,135
4,2,2,92,65,40,90,95,120
4,2,2,93,85,85,55,90,Inf
4,2,2,94,50,80,60,115,Inf
4,2,2,95,45,65,85,115,Inf
4,2,2,96,55,55,85,100,Inf
4,2,2,97,45,60,65,70,Inf
4,2,2,98,60,75,85,90,165
4,2,2,99,80,50,90,105,125
4,2,2,100,40,60,80,85,Inf
4,2,3,1,60,70,60,100,Inf
4,2,3,2,30,65,65,80,130
4,2,3,3,70,70,105,125,Inf
4,2,3,4,40,70,80,90,Inf
4,2,3,5,75,80,80,110,Inf
4,2,3,6,40,60,90,110,165
4,2,3,7,65,85,110,110,Inf
4,2,3,8,50,65,75,110,Inf
4,2,3,9,55,65,95,85,Inf
4,2,3,10,70,60,80,110,165
4,2,3,11,50,65,75,110,Inf
4,2,3,12,50,80,90,125,Inf
4,2,3,13,35,75,60,100,Inf
4,2,3,14,50,70,65,105,Inf
4,2,3,15,40,60,80,85,155
4,2,3,16,55,90,70,100,Inf
4,2,3,17,60,70,70,90,Inf
4,2,3,18,45,80,80,100,Inf
4,2,3,19,65,90,95,100,Inf
4,2,3,20,35,55,65,90,150
4,2,3,21,65,55,80,115,170
4,2,3,22,50,55,85,120,165
4,2,3,23,60,55,95,105,Inf
4,2,3,24,35,80,70,85,Inf
4,2,3,25,50,90,80,125,Inf
4,2,3,26,50,80,70,90,Inf
4,2,3,27,55,80,90,95,Inf
4,2,3,28,60,75,80,115,Inf
4,2,3,29,55,85,70,115,Inf
4,2,3,30,60,60,85,120,Inf
4,2,3,31,70,80,95,100,Inf
4,2,3,32,45,50,75,115,160
4,2,3,33,55,65,90,105,Inf
4,2,3,34,65,65,90,100,155
4,2,3,35,65,75,90,105,Inf
4,2,3,36,60,90,80,125,Inf
4,2,3,37,50,50,70,60,150
4,2,3,38,55,75,100,120,Inf
4,2,3,39,65,75,75,115,170
4,2,3,40,55,80,80,110,Inf
4,2,3,41,60,60,70,105,Inf
4,2,3,42,55,55,75,95,170
4,2,3,43,55,70,80,100,Inf
4,2,3,44,75,55,70,105,180
4,2,3,45,60,70,90,120,Inf
4,2,3,46,40,55,75,90,175
4,2,3,47,60,65,100,100,Inf
4,2,3,48,85,95,85,120,Inf
4,2,3,49,60,70,75,125,Inf
4,2,3,50,45,70,85,115,Inf
4,2,3,51,65,60,90,115,165
4,2,3,52,45,65,70,95,160
4,2,3,53,45,50,75,95,155
4,2,3,54,70,95,120,Inf,Inf
4,2,3,55,80,75,60,110,Inf
4,2,3,56,80,70,65,85,Inf
4,2,3,57,70,75,80,100,Inf
4,2,3,58,75,90,90,115,Inf
4,2,3,59,55,60,75,90,180
4,2,3,60,75,80,70,80,Inf
4,2,3,61,65,75,85,115,180
4,2,3,62,45,65,75,100,Inf
4,2,3,63,50,65,80,100,Inf
4,2,3,64,50,95,80,90,Inf
4,2,3,65,75,80,105,130,Inf
4,2,3,66,55,75,75,90,Inf
4,2,3,67,65,60,70,105,165
4,2,3,68,50,60,75,100,170
4,2,3,69,55,50,65,85,140
4,2,3,70,40,65,55,90,Inf
4,2,3,71,40,60,65,80,Inf
4,2,3,72,75,85,80,115,Inf
4,2,3,73,65,75,100,85,Inf
4,2,3,74,65,70,70,90,Inf
4,2,3,75,55,60,80,90,150
4,2,3,76,70,60,90,125,Inf
4,2,3,77,70,55,60,90,Inf
4,2,3,78,50,75,85,100,Inf
4,2,3,79,60,70,75,130,Inf
4,2,3,80,50,65,75,90,Inf
4,2,3,81,65,55,70,100,165
4,2,3,82,65,55,75,95,150
4,2,3,83,50,85,110,135,Inf
4,2,3,84,50,60,70,110,Inf
4,2,3,85,55,50,55,80,145
4,2,3,86,70,80,80,100,Inf
4,2,3,87,60,65,80,125,Inf
4,2,3,88,65,80,90,95,Inf
4,2,3,89,45,65,70,95,Inf
4,2,3,90,60,55,60,90,160
4,2,3,91,30,45,75,105,130
4,2,3,92,55,45,70,95,130
4,2,3,93,70,60,65,95,Inf
4,2,3,94,40,65,55,95,Inf
4,2,3,95,65,65,85,115,Inf
4,2,3,96,60,60,80,95,Inf
4,2,3,97,40,55,65,65,170
4,2,3,98,55,55,85,85,Inf
4,2,3,99,95,60,100,100,175
4,2,3,100,45,65,80,90,175
4,2,4,1,65,70,75,85,Inf
4,2,4,2,30,45,70,95,125
4,2,4,3,60,80,95,145,Inf
4,2,4,4,40,80,70,95,Inf
4,2,4,5,70,85,75,100,Inf
4,2,4,6,40,55,75,115,165
4,2,4,7,55,75,115,115,Inf
4,2,4,8,55,60,75,105,Inf
4,2,4,9,50,65,80,90,Inf
4,2,4,10,65,60,75,105,165
4,2,4,11,45,55,75,110,165
4,2,4,12,60,85,95,110,Inf
4,2,4,13,45,65,70,105,Inf
